faceId	name	url	link
08fd81de-3ef2-48a4-a737-5dec2bc25c75	Bruce Willis	https://images-na.ssl-images-amazon.com/images/M/MV5BMjA0MjMzMTE5OF5BMl5BanBnXkFtZTcwMzQ2ODE3Mw@@._V1.jpg	http://www.imdb.com/name/nm0000246/
24f48fb2-fde9-4ec1-8999-3679d3853484	Gary Cooper	https://images-na.ssl-images-amazon.com/images/M/MV5BMTUyMjI1MDEyN15BMl5BanBnXkFtZTYwNzkwNjI2._V1.jpg	http://www.imdb.com/name/nm0000011/
7787d283-0e08-4810-b904-df1cfd273490	Philip Seymour Hoffman	https://images-na.ssl-images-amazon.com/images/M/MV5BMTQ0NTA1NTg3Ml5BMl5BanBnXkFtZTcwNzkxNzgxNw@@._V1.jpg	http://www.imdb.com/name/nm0000450/
29deb555-fbca-4d93-ba09-c82ad11f34c7	Robert Redford	https://images-na.ssl-images-amazon.com/images/M/MV5BMTk1Nzc5MzQyMV5BMl5BanBnXkFtZTcwNjQ5OTA0Mg@@._V1.jpg	http://www.imdb.com/name/nm0000602/
183bfdcc-d3c7-45d0-bf7f-afa8de930010	Ralph Fiennes	https://images-na.ssl-images-amazon.com/images/M/MV5BMzc5MjE1NDgyN15BMl5BanBnXkFtZTcwNzg2ODgwNA@@._V1.jpg	http://www.imdb.com/name/nm0000146/
80ef017d-a74b-40b1-b6e2-1cba90c24802	Joaquin Phoenix	https://images-na.ssl-images-amazon.com/images/M/MV5BNzAzNjg5MDE3N15BMl5BanBnXkFtZTcwMjIxNzU0OA@@._V1.jpg	http://www.imdb.com/name/nm0001618/
b1232928-bf00-410f-80b9-be9be27e1c60	Will Smith	https://images-na.ssl-images-amazon.com/images/M/MV5BNTczMzk1MjU1MV5BMl5BanBnXkFtZTcwNDk2MzAyMg@@._V1.jpg	http://www.imdb.com/name/nm0000226/
6e86ee9c-bc86-46ab-81a0-3894ab719dd9	Steve McQueen	https://images-na.ssl-images-amazon.com/images/M/MV5BMTQ3Mjk2MTU1MV5BMl5BanBnXkFtZTcwMTA5MTkzNA@@._V1.jpg	http://www.imdb.com/name/nm0000537/
067ce4d6-16c6-45a3-a15e-db1b284f74ae	Vivien Leigh	https://images-na.ssl-images-amazon.com/images/M/MV5BMTI2NTkwMTQ5NF5BMl5BanBnXkFtZTYwNDExNjI2._V1.jpg	http://www.imdb.com/name/nm0000046/
07d49af7-3576-4443-9ee5-5ddd6d45d192	Angelina Jolie	https://images-na.ssl-images-amazon.com/images/M/MV5BODg3MzYwMjE4N15BMl5BanBnXkFtZTcwMjU5NzAzNw@@._V1.jpg	http://www.imdb.com/name/nm0001401/
55f9afec-c0eb-440c-9952-84e0a3ea0fe4	Anne Hathaway	https://images-na.ssl-images-amazon.com/images/M/MV5BNjQ5MTAxMDc5OF5BMl5BanBnXkFtZTcwOTI0OTE4OA@@._V1.jpg	http://www.imdb.com/name/nm0004266/
05b9989d-46ff-4ec7-9fb3-e4c2376ef226	Maggie Smith	https://images-na.ssl-images-amazon.com/images/M/MV5BMjA4NzYxNjc5Ml5BMl5BanBnXkFtZTYwMTMzOTg1._V1.jpg	http://www.imdb.com/name/nm0001749/
536414ce-9dce-4bad-b719-d26bb3605619	Olivia de Havilland	https://images-na.ssl-images-amazon.com/images/M/MV5BMjA0Njc5Mjk5M15BMl5BanBnXkFtZTYwOTk1MjU2._V1.jpg	http://www.imdb.com/name/nm0000014/
308992af-d853-43e2-af8d-29a4583ca0cb	Barbara Stanwyck	https://images-na.ssl-images-amazon.com/images/M/MV5BNjMxODIzODEzNF5BMl5BanBnXkFtZTYwNDgwNjI2._V1.jpg	http://www.imdb.com/name/nm0001766/
06ac8ebf-a9db-4815-86ea-cd929ef1a705	Joan Fontaine	https://images-na.ssl-images-amazon.com/images/M/MV5BMTUwMzk0NjkyMV5BMl5BanBnXkFtZTYwNTUyMjI2._V1.jpg	http://www.imdb.com/name/nm0000021/
b28e054f-48da-486b-952c-0a88fb7c2869	Greer Garson	https://images-na.ssl-images-amazon.com/images/M/MV5BMjE4MDg5MjE5NV5BMl5BanBnXkFtZTcwNTcwMDYzOA@@._V1.jpg	http://www.imdb.com/name/nm0002093/
7c925c5d-7750-4879-ac2b-5410f734ca3f	Faye Dunaway	https://images-na.ssl-images-amazon.com/images/M/MV5BMTk4OTU5MDY0OV5BMl5BanBnXkFtZTYwNTc0MTM1._V1.jpg	http://www.imdb.com/name/nm0001159/
cb1d5c81-b279-4cd6-86af-f784e4cbc18a	Susan Hayward	https://images-na.ssl-images-amazon.com/images/M/MV5BMTI5MDAyODAzOF5BMl5BanBnXkFtZTYwNDUzMzQ2._V1.jpg	http://www.imdb.com/name/nm0001333/
641876fe-81b1-4c5f-98ed-3601309f2d17	Ellen Burstyn	https://images-na.ssl-images-amazon.com/images/M/MV5BMTU4MjYxMDc3MF5BMl5BanBnXkFtZTYwNzU3MDIz._V1.jpg	http://www.imdb.com/name/nm0000995/
7069b513-53f1-44ac-bd2a-5c612b75f76f	Jane Wyman	https://images-na.ssl-images-amazon.com/images/M/MV5BMjAwNDg3NDI3MV5BMl5BanBnXkFtZTYwNTc0NDU2._V1.jpg	http://www.imdb.com/name/nm0943837/
1ff8a6ba-d7e5-45b8-9e1c-7635b465a9a6	Sophia Loren	https://images-na.ssl-images-amazon.com/images/M/MV5BOTczNzg5MzAwMl5BMl5BanBnXkFtZTcwNzE0MjcxNQ@@._V1.jpg	http://www.imdb.com/name/nm0000047/
1f64d2da-4b54-4e0c-9ed2-0101215b779c	Joan Crawford	https://images-na.ssl-images-amazon.com/images/M/MV5BMjMzNzQ5Mjg5MF5BMl5BanBnXkFtZTYwNTg0NDM2._V1.jpg	http://www.imdb.com/name/nm0001076/
0bd6ab1b-c8f9-4c89-9575-b82761f0c89a	Kathy Bates	https://images-na.ssl-images-amazon.com/images/M/MV5BNTg1MTM3NjcyMF5BMl5BanBnXkFtZTcwMDI0NTk0Nw@@._V1.jpg	http://www.imdb.com/name/nm0000870/
9c7c7f23-2cb4-47f3-913e-f3addec62448	Julie Andrews	https://images-na.ssl-images-amazon.com/images/M/MV5BMjExMTYyODA2Ml5BMl5BanBnXkFtZTYwMTgyMDA0._V1.jpg	http://www.imdb.com/name/nm0000267/
9144f583-7972-4b72-b440-28883cac9c92	Marion Cotillard	https://images-na.ssl-images-amazon.com/images/M/MV5BMTQxNTEzNTkwNF5BMl5BanBnXkFtZTcwNzQ2NDIwOQ@@._V1.jpg	http://www.imdb.com/name/nm0182839/
2bb2ee0f-a295-4af1-9164-9bc4fb308b89	Deborah Kerr	https://images-na.ssl-images-amazon.com/images/M/MV5BMjEwNTAzNTA2MV5BMl5BanBnXkFtZTYwMjUzMzQ2._V1.jpg	http://www.imdb.com/name/nm0000039/
6062a826-a0d7-4a11-9cf6-3ef323558cf3	Sissy Spacek	https://images-na.ssl-images-amazon.com/images/M/MV5BODAwMTU4NTMwMF5BMl5BanBnXkFtZTgwMDMyMTg4MTE@._V1.jpg	http://www.imdb.com/name/nm0000651/
5964654f-7edd-4899-aeff-4ffdfcd7d54d	Susan Sarandon	https://images-na.ssl-images-amazon.com/images/M/MV5BMTg4ODMzMDUzNF5BMl5BanBnXkFtZTcwNzY4NzQwMw@@._V1.jpg	http://www.imdb.com/name/nm0000215/
45256c6e-6eb5-4624-b5c6-c1e7f9bbf034	Luise Rainer	https://images-na.ssl-images-amazon.com/images/M/MV5BMTczMTcxMzIzMl5BMl5BanBnXkFtZTYwNjUyNTM2._V1.jpg	http://www.imdb.com/name/nm0707023/
9544ea25-f626-4c58-b5ac-df231b74989d	Glenn Close	https://images-na.ssl-images-amazon.com/images/M/MV5BMTEwNDk5MTU2NTNeQTJeQWpwZ15BbWU3MDczNjEzMTM@._V1.jpg	http://www.imdb.com/name/nm0000335/
17c3d1cc-a0aa-485c-9186-3ba901e4905e	Natalie Wood	https://images-na.ssl-images-amazon.com/images/M/MV5BMTI3NjM5OTgxNF5BMl5BanBnXkFtZTYwOTg4NTM2._V1.jpg	http://www.imdb.com/name/nm0000081/
95162822-a905-4770-a614-0704e758af6f	Jane Fonda	https://images-na.ssl-images-amazon.com/images/M/MV5BMzQ5NTE2MDAzOV5BMl5BanBnXkFtZTgwOTQ3MTQ3MjE@._V1.jpg	http://www.imdb.com/name/nm0000404/
1c1c692f-6770-4f4b-9970-26bc961447de	Jeff Bridges	https://images-na.ssl-images-amazon.com/images/M/MV5BNTU1NjM4MDYzMl5BMl5BanBnXkFtZTcwMjIwMjMyMw@@._V1.jpg	http://www.imdb.com/name/nm0000313/
7ab6f339-60a9-4fdf-9113-e12b476b8da9	Chiwetel Ejiofor	https://images-na.ssl-images-amazon.com/images/M/MV5BNzA5MDEyMTY3Nl5BMl5BanBnXkFtZTgwODQ0MjcxMDE@._V1.jpg	http://www.imdb.com/name/nm0252230/
c3480c56-3667-4e34-87a5-325b60ff6ad5	Ben Kingsley	https://images-na.ssl-images-amazon.com/images/M/MV5BOTU2Njg2NzM4M15BMl5BanBnXkFtZTgwNjYwNjQwMTI@._V1.jpg	http://www.imdb.com/name/nm0001426/
db0821a6-63e2-4f42-af37-5320898af848	Tommy Lee Jones	https://images-na.ssl-images-amazon.com/images/M/MV5BMTkyNjc4MDc0OV5BMl5BanBnXkFtZTcwOTc5OTUwOQ@@._V1.jpg	http://www.imdb.com/name/nm0000169/
b913c64e-6655-4fd5-ae54-844dc4e0b70d	Samuel L. Jackson	https://images-na.ssl-images-amazon.com/images/M/MV5BMTQ1NTQwMTYxNl5BMl5BanBnXkFtZTYwMjA1MzY1._V1.jpg	http://www.imdb.com/name/nm0000168/
21dd6836-5a08-4682-9224-7215e52db6f1	Jack Lemmon	https://images-na.ssl-images-amazon.com/images/M/MV5BMTE5NTE3ODE1N15BMl5BanBnXkFtZTYwOTU1MTM2._V1.jpg	http://www.imdb.com/name/nm0000493/
e94ea081-34c6-44b6-a80e-a07d68d2418d	Joe Pesci	https://images-na.ssl-images-amazon.com/images/M/MV5BMzc3MTcxNDYxNV5BMl5BanBnXkFtZTcwOTI3NjE1Mw@@._V1.jpg	http://www.imdb.com/name/nm0000582/
